# Goxel 0.12.0
# One line per voxel
# X Y Z RRGGBB
5 15 22 412b1a
6 15 22 412b1a
7 15 22 412b1a
8 15 22 412b1a
14 5 23 412b1a
15 5 23 412b1a
14 6 23 412b1a
15 6 23 412b1a
14 7 23 412b1a
15 7 23 412b1a
14 8 23 412b1a
15 8 23 412b1a
14 9 23 412b1a
15 9 23 412b1a
5 15 23 412b1a
6 15 23 412b1a
7 15 23 412b1a
8 15 23 412b1a
9 15 23 412b1a
14 6 24 412b1a
15 6 24 412b1a
14 7 24 412b1a
15 7 24 412b1a
14 8 24 412b1a
15 8 24 412b1a
14 9 24 412b1a
15 9 24 412b1a
14 10 24 412b1a
15 10 24 412b1a
6 15 24 412b1a
7 15 24 412b1a
8 15 24 412b1a
9 15 24 412b1a
10 15 24 412b1a
14 7 25 412b1a
15 7 25 412b1a
14 8 25 412b1a
15 8 25 412b1a
14 9 25 412b1a
15 9 25 412b1a
14 10 25 412b1a
15 10 25 412b1a
14 11 25 412b1a
15 11 25 412b1a
7 15 25 412b1a
8 15 25 412b1a
9 15 25 412b1a
10 15 25 412b1a
11 15 25 412b1a
14 8 26 412b1a
15 8 26 412b1a
14 9 26 412b1a
15 9 26 412b1a
14 10 26 412b1a
15 10 26 412b1a
14 11 26 412b1a
15 11 26 412b1a
14 12 26 412b1a
15 12 26 412b1a
8 15 26 412b1a
9 15 26 412b1a
10 15 26 412b1a
11 15 26 412b1a
12 15 26 412b1a
14 9 27 412b1a
15 9 27 412b1a
14 10 27 412b1a
15 10 27 412b1a
14 11 27 412b1a
15 11 27 412b1a
14 12 27 412b1a
15 12 27 412b1a
14 13 27 412b1a
15 13 27 412b1a
9 15 27 412b1a
10 15 27 412b1a
11 15 27 412b1a
12 15 27 412b1a
13 15 27 412b1a
14 10 28 412b1a
15 10 28 412b1a
14 11 28 412b1a
15 11 28 412b1a
14 12 28 412b1a
15 12 28 412b1a
14 13 28 412b1a
15 13 28 412b1a
14 14 28 412b1a
15 14 28 412b1a
10 15 28 412b1a
11 15 28 412b1a
12 15 28 412b1a
13 15 28 412b1a
14 15 28 412b1a
14 11 29 412b1a
15 11 29 412b1a
14 12 29 412b1a
15 12 29 412b1a
14 13 29 412b1a
15 13 29 412b1a
14 14 29 412b1a
15 14 29 412b1a
11 15 29 412b1a
12 15 29 412b1a
13 15 29 412b1a
14 15 29 412b1a
15 15 29 412b1a
0 0 30 412b1a
1 0 30 412b1a
2 0 30 412b1a
0 1 30 412b1a
1 1 30 412b1a
2 1 30 412b1a
3 1 30 412b1a
0 2 30 412b1a
1 2 30 412b1a
2 2 30 412b1a
3 2 30 412b1a
4 2 30 412b1a
1 3 30 412b1a
2 3 30 412b1a
3 3 30 412b1a
4 3 30 412b1a
5 3 30 412b1a
2 4 30 412b1a
3 4 30 412b1a
4 4 30 412b1a
5 4 30 412b1a
6 4 30 412b1a
3 5 30 412b1a
4 5 30 412b1a
5 5 30 412b1a
6 5 30 412b1a
7 5 30 412b1a
4 6 30 412b1a
5 6 30 412b1a
6 6 30 412b1a
7 6 30 412b1a
8 6 30 412b1a
5 7 30 412b1a
6 7 30 412b1a
7 7 30 412b1a
8 7 30 412b1a
9 7 30 412b1a
6 8 30 412b1a
7 8 30 412b1a
8 8 30 412b1a
9 8 30 412b1a
10 8 30 412b1a
7 9 30 412b1a
8 9 30 412b1a
9 9 30 412b1a
10 9 30 412b1a
11 9 30 412b1a
8 10 30 412b1a
9 10 30 412b1a
10 10 30 412b1a
11 10 30 412b1a
12 10 30 412b1a
9 11 30 412b1a
10 11 30 412b1a
11 11 30 412b1a
12 11 30 412b1a
13 11 30 412b1a
10 12 30 412b1a
11 12 30 412b1a
12 12 30 412b1a
13 12 30 412b1a
14 12 30 412b1a
15 12 30 412b1a
11 13 30 412b1a
12 13 30 412b1a
13 13 30 412b1a
14 13 30 412b1a
15 13 30 412b1a
12 14 30 412b1a
13 14 30 412b1a
14 14 30 412b1a
15 14 30 412b1a
12 15 30 412b1a
13 15 30 412b1a
14 15 30 412b1a
15 15 30 412b1a
0 0 31 412b1a
1 0 31 412b1a
2 0 31 412b1a
0 1 31 412b1a
1 1 31 412b1a
2 1 31 412b1a
3 1 31 412b1a
0 2 31 412b1a
1 2 31 412b1a
2 2 31 412b1a
3 2 31 412b1a
4 2 31 412b1a
1 3 31 412b1a
2 3 31 412b1a
3 3 31 412b1a
4 3 31 412b1a
5 3 31 412b1a
2 4 31 412b1a
3 4 31 412b1a
4 4 31 412b1a
5 4 31 412b1a
6 4 31 412b1a
3 5 31 412b1a
4 5 31 412b1a
5 5 31 412b1a
6 5 31 412b1a
7 5 31 412b1a
4 6 31 412b1a
5 6 31 412b1a
6 6 31 412b1a
7 6 31 412b1a
8 6 31 412b1a
5 7 31 412b1a
6 7 31 412b1a
7 7 31 412b1a
8 7 31 412b1a
9 7 31 412b1a
6 8 31 412b1a
7 8 31 412b1a
8 8 31 412b1a
9 8 31 412b1a
10 8 31 412b1a
7 9 31 412b1a
8 9 31 412b1a
9 9 31 412b1a
10 9 31 412b1a
11 9 31 412b1a
8 10 31 412b1a
9 10 31 412b1a
10 10 31 412b1a
11 10 31 412b1a
12 10 31 412b1a
9 11 31 412b1a
10 11 31 412b1a
11 11 31 412b1a
12 11 31 412b1a
13 11 31 412b1a
10 12 31 412b1a
11 12 31 412b1a
12 12 31 412b1a
13 12 31 412b1a
14 12 31 412b1a
11 13 31 412b1a
12 13 31 412b1a
13 13 31 412b1a
14 13 31 412b1a
15 13 31 412b1a
12 14 31 412b1a
13 14 31 412b1a
14 14 31 412b1a
15 14 31 412b1a
13 15 31 412b1a
14 15 31 412b1a
15 15 31 412b1a
-16 -16 0 412b1a
-15 -16 0 412b1a
-14 -16 0 412b1a
-16 -15 0 412b1a
-15 -15 0 412b1a
-14 -15 0 412b1a
-13 -15 0 412b1a
-16 -14 0 412b1a
-15 -14 0 412b1a
-14 -14 0 412b1a
-13 -14 0 412b1a
-12 -14 0 412b1a
-15 -13 0 412b1a
-14 -13 0 412b1a
-13 -13 0 412b1a
-12 -13 0 412b1a
-11 -13 0 412b1a
-14 -12 0 412b1a
-13 -12 0 412b1a
-12 -12 0 412b1a
-11 -12 0 412b1a
-10 -12 0 412b1a
-13 -11 0 412b1a
-12 -11 0 412b1a
-11 -11 0 412b1a
-10 -11 0 412b1a
-9 -11 0 412b1a
-12 -10 0 412b1a
-11 -10 0 412b1a
-10 -10 0 412b1a
-9 -10 0 412b1a
-8 -10 0 412b1a
-11 -9 0 412b1a
-10 -9 0 412b1a
-9 -9 0 412b1a
-8 -9 0 412b1a
-7 -9 0 412b1a
-10 -8 0 412b1a
-9 -8 0 412b1a
-8 -8 0 412b1a
-7 -8 0 412b1a
-6 -8 0 412b1a
-9 -7 0 412b1a
-8 -7 0 412b1a
-7 -7 0 412b1a
-6 -7 0 412b1a
-5 -7 0 412b1a
-8 -6 0 412b1a
-7 -6 0 412b1a
-6 -6 0 412b1a
-5 -6 0 412b1a
-4 -6 0 412b1a
-7 -5 0 412b1a
-6 -5 0 412b1a
-5 -5 0 412b1a
-4 -5 0 412b1a
-3 -5 0 412b1a
-6 -4 0 412b1a
-5 -4 0 412b1a
-4 -4 0 412b1a
-3 -4 0 412b1a
-2 -4 0 412b1a
-5 -3 0 412b1a
-4 -3 0 412b1a
-3 -3 0 412b1a
-2 -3 0 412b1a
-1 -3 0 412b1a
-4 -2 0 412b1a
-3 -2 0 412b1a
-2 -2 0 412b1a
-1 -2 0 412b1a
-3 -1 0 412b1a
-2 -1 0 412b1a
-1 -1 0 412b1a
-16 -16 1 412b1a
-15 -16 1 412b1a
-14 -16 1 412b1a
-13 -16 1 412b1a
-16 -15 1 412b1a
-15 -15 1 412b1a
-14 -15 1 412b1a
-13 -15 1 412b1a
-16 -14 1 412b1a
-15 -14 1 412b1a
-14 -14 1 412b1a
-13 -14 1 412b1a
-12 -14 1 412b1a
-16 -13 1 412b1a
-15 -13 1 412b1a
-14 -13 1 412b1a
-13 -13 1 412b1a
-12 -13 1 412b1a
-11 -13 1 412b1a
-14 -12 1 412b1a
-13 -12 1 412b1a
-12 -12 1 412b1a
-11 -12 1 412b1a
-10 -12 1 412b1a
-13 -11 1 412b1a
-12 -11 1 412b1a
-11 -11 1 412b1a
-10 -11 1 412b1a
-9 -11 1 412b1a
-12 -10 1 412b1a
-11 -10 1 412b1a
-10 -10 1 412b1a
-9 -10 1 412b1a
-8 -10 1 412b1a
-11 -9 1 412b1a
-10 -9 1 412b1a
-9 -9 1 412b1a
-8 -9 1 412b1a
-7 -9 1 412b1a
-10 -8 1 412b1a
-9 -8 1 412b1a
-8 -8 1 412b1a
-7 -8 1 412b1a
-6 -8 1 412b1a
-9 -7 1 412b1a
-8 -7 1 412b1a
-7 -7 1 412b1a
-6 -7 1 412b1a
-5 -7 1 412b1a
-8 -6 1 412b1a
-7 -6 1 412b1a
-6 -6 1 412b1a
-5 -6 1 412b1a
-4 -6 1 412b1a
-7 -5 1 412b1a
-6 -5 1 412b1a
-5 -5 1 412b1a
-4 -5 1 412b1a
-3 -5 1 412b1a
-6 -4 1 412b1a
-5 -4 1 412b1a
-4 -4 1 412b1a
-3 -4 1 412b1a
-2 -4 1 412b1a
-5 -3 1 412b1a
-4 -3 1 412b1a
-3 -3 1 412b1a
-2 -3 1 412b1a
-1 -3 1 412b1a
-4 -2 1 412b1a
-3 -2 1 412b1a
-2 -2 1 412b1a
-1 -2 1 412b1a
-3 -1 1 412b1a
-2 -1 1 412b1a
-1 -1 1 412b1a
-16 -16 2 412b1a
-15 -16 2 412b1a
-14 -16 2 412b1a
-13 -16 2 412b1a
-12 -16 2 412b1a
-16 -15 2 412b1a
-15 -15 2 412b1a
-16 -14 2 412b1a
-15 -14 2 412b1a
-16 -13 2 412b1a
-15 -13 2 412b1a
-16 -12 2 412b1a
-15 -12 2 412b1a
-15 -16 3 412b1a
-14 -16 3 412b1a
-13 -16 3 412b1a
-12 -16 3 412b1a
-11 -16 3 412b1a
-16 -15 3 412b1a
-15 -15 3 412b1a
-16 -14 3 412b1a
-15 -14 3 412b1a
-16 -13 3 412b1a
-15 -13 3 412b1a
-16 -12 3 412b1a
-15 -12 3 412b1a
-16 -11 3 412b1a
-15 -11 3 412b1a
-14 -16 4 412b1a
-13 -16 4 412b1a
-12 -16 4 412b1a
-11 -16 4 412b1a
-10 -16 4 412b1a
-16 -14 4 412b1a
-15 -14 4 412b1a
-16 -13 4 412b1a
-15 -13 4 412b1a
-16 -12 4 412b1a
-15 -12 4 412b1a
-16 -11 4 412b1a
-15 -11 4 412b1a
-16 -10 4 412b1a
-15 -10 4 412b1a
-13 -16 5 412b1a
-12 -16 5 412b1a
-11 -16 5 412b1a
-10 -16 5 412b1a
-9 -16 5 412b1a
-16 -13 5 412b1a
-15 -13 5 412b1a
-16 -12 5 412b1a
-15 -12 5 412b1a
-16 -11 5 412b1a
-15 -11 5 412b1a
-16 -10 5 412b1a
-15 -10 5 412b1a
-16 -9 5 412b1a
-15 -9 5 412b1a
-12 -16 6 412b1a
-11 -16 6 412b1a
-10 -16 6 412b1a
-9 -16 6 412b1a
-8 -16 6 412b1a
-16 -12 6 412b1a
-15 -12 6 412b1a
-16 -11 6 412b1a
-15 -11 6 412b1a
-16 -10 6 412b1a
-15 -10 6 412b1a
-16 -9 6 412b1a
-15 -9 6 412b1a
-16 -8 6 412b1a
-15 -8 6 412b1a
-11 -16 7 412b1a
-10 -16 7 412b1a
-9 -16 7 412b1a
-8 -16 7 412b1a
-7 -16 7 412b1a
-16 -11 7 412b1a
-15 -11 7 412b1a
-16 -10 7 412b1a
-15 -10 7 412b1a
-16 -9 7 412b1a
-15 -9 7 412b1a
-16 -8 7 412b1a
-15 -8 7 412b1a
-16 -7 7 412b1a
-15 -7 7 412b1a
-10 -16 8 412b1a
-9 -16 8 412b1a
-8 -16 8 412b1a
-7 -16 8 412b1a
-6 -16 8 412b1a
-16 -10 8 412b1a
-15 -10 8 412b1a
-16 -9 8 412b1a
-15 -9 8 412b1a
-16 -8 8 412b1a
-15 -8 8 412b1a
-16 -7 8 412b1a
-15 -7 8 412b1a
-16 -6 8 412b1a
-15 -6 8 412b1a
-9 -16 9 412b1a
-8 -16 9 412b1a
-7 -16 9 412b1a
-6 -16 9 412b1a
-5 -16 9 412b1a
-16 -9 9 412b1a
-15 -9 9 412b1a
-16 -8 9 412b1a
-15 -8 9 412b1a
-16 -7 9 412b1a
-15 -7 9 412b1a
-16 -6 9 412b1a
-15 -6 9 412b1a
-16 -5 9 412b1a
-15 -5 9 412b1a
-8 -16 10 412b1a
-7 -16 10 412b1a
-6 -16 10 412b1a
-5 -16 10 412b1a
-4 -16 10 412b1a
-16 -8 10 412b1a
-15 -8 10 412b1a
-16 -7 10 412b1a
-15 -7 10 412b1a
-16 -6 10 412b1a
-15 -6 10 412b1a
-16 -5 10 412b1a
-15 -5 10 412b1a
-16 -4 10 412b1a
-15 -4 10 412b1a
-7 -16 11 412b1a
-6 -16 11 412b1a
-5 -16 11 412b1a
-4 -16 11 412b1a
-3 -16 11 412b1a
-16 -7 11 412b1a
-15 -7 11 412b1a
-16 -6 11 412b1a
-15 -6 11 412b1a
-16 -5 11 412b1a
-15 -5 11 412b1a
-16 -4 11 412b1a
-15 -4 11 412b1a
-16 -3 11 412b1a
-15 -3 11 412b1a
-6 -16 12 412b1a
-5 -16 12 412b1a
-4 -16 12 412b1a
-3 -16 12 412b1a
-2 -16 12 412b1a
-16 -6 12 412b1a
-15 -6 12 412b1a
-16 -5 12 412b1a
-15 -5 12 412b1a
-16 -4 12 412b1a
-15 -4 12 412b1a
-16 -3 12 412b1a
-15 -3 12 412b1a
-16 -2 12 412b1a
-15 -2 12 412b1a
-5 -16 13 412b1a
-4 -16 13 412b1a
-3 -16 13 412b1a
-2 -16 13 412b1a
-1 -16 13 412b1a
-16 -5 13 412b1a
-15 -5 13 412b1a
-16 -4 13 412b1a
-15 -4 13 412b1a
-16 -3 13 412b1a
-15 -3 13 412b1a
-16 -2 13 412b1a
-15 -2 13 412b1a
-16 -1 13 412b1a
-15 -1 13 412b1a
-4 -16 14 412b1a
-3 -16 14 412b1a
-2 -16 14 412b1a
-1 -16 14 412b1a
-16 -4 14 412b1a
-15 -4 14 412b1a
-16 -3 14 412b1a
-15 -3 14 412b1a
-16 -2 14 412b1a
-15 -2 14 412b1a
-16 -1 14 412b1a
-15 -1 14 412b1a
-3 -16 15 412b1a
-2 -16 15 412b1a
-1 -16 15 412b1a
-16 -3 15 412b1a
-15 -3 15 412b1a
-16 -2 15 412b1a
-15 -2 15 412b1a
-16 -1 15 412b1a
-15 -1 15 412b1a
13 -16 0 412b1a
14 -16 0 412b1a
15 -16 0 412b1a
12 -15 0 412b1a
13 -15 0 412b1a
14 -15 0 412b1a
15 -15 0 412b1a
11 -14 0 412b1a
12 -14 0 412b1a
13 -14 0 412b1a
14 -14 0 412b1a
15 -14 0 412b1a
10 -13 0 412b1a
11 -13 0 412b1a
12 -13 0 412b1a
13 -13 0 412b1a
14 -13 0 412b1a
9 -12 0 412b1a
10 -12 0 412b1a
11 -12 0 412b1a
12 -12 0 412b1a
13 -12 0 412b1a
8 -11 0 412b1a
9 -11 0 412b1a
10 -11 0 412b1a
11 -11 0 412b1a
12 -11 0 412b1a
7 -10 0 412b1a
8 -10 0 412b1a
9 -10 0 412b1a
10 -10 0 412b1a
11 -10 0 412b1a
6 -9 0 412b1a
7 -9 0 412b1a
8 -9 0 412b1a
9 -9 0 412b1a
10 -9 0 412b1a
5 -8 0 412b1a
6 -8 0 412b1a
7 -8 0 412b1a
8 -8 0 412b1a
9 -8 0 412b1a
4 -7 0 412b1a
5 -7 0 412b1a
6 -7 0 412b1a
7 -7 0 412b1a
8 -7 0 412b1a
3 -6 0 412b1a
4 -6 0 412b1a
5 -6 0 412b1a
6 -6 0 412b1a
7 -6 0 412b1a
2 -5 0 412b1a
3 -5 0 412b1a
4 -5 0 412b1a
5 -5 0 412b1a
6 -5 0 412b1a
1 -4 0 412b1a
2 -4 0 412b1a
3 -4 0 412b1a
4 -4 0 412b1a
5 -4 0 412b1a
0 -3 0 412b1a
1 -3 0 412b1a
2 -3 0 412b1a
3 -3 0 412b1a
4 -3 0 412b1a
0 -2 0 412b1a
1 -2 0 412b1a
2 -2 0 412b1a
3 -2 0 412b1a
0 -1 0 412b1a
1 -1 0 412b1a
2 -1 0 412b1a
12 -16 1 412b1a
13 -16 1 412b1a
14 -16 1 412b1a
15 -16 1 412b1a
12 -15 1 412b1a
13 -15 1 412b1a
14 -15 1 412b1a
15 -15 1 412b1a
11 -14 1 412b1a
12 -14 1 412b1a
13 -14 1 412b1a
14 -14 1 412b1a
15 -14 1 412b1a
10 -13 1 412b1a
11 -13 1 412b1a
12 -13 1 412b1a
13 -13 1 412b1a
14 -13 1 412b1a
15 -13 1 412b1a
9 -12 1 412b1a
10 -12 1 412b1a
11 -12 1 412b1a
12 -12 1 412b1a
13 -12 1 412b1a
8 -11 1 412b1a
9 -11 1 412b1a
10 -11 1 412b1a
11 -11 1 412b1a
12 -11 1 412b1a
7 -10 1 412b1a
8 -10 1 412b1a
9 -10 1 412b1a
10 -10 1 412b1a
11 -10 1 412b1a
6 -9 1 412b1a
7 -9 1 412b1a
8 -9 1 412b1a
9 -9 1 412b1a
10 -9 1 412b1a
5 -8 1 412b1a
6 -8 1 412b1a
7 -8 1 412b1a
8 -8 1 412b1a
9 -8 1 412b1a
4 -7 1 412b1a
5 -7 1 412b1a
6 -7 1 412b1a
7 -7 1 412b1a
8 -7 1 412b1a
3 -6 1 412b1a
4 -6 1 412b1a
5 -6 1 412b1a
6 -6 1 412b1a
7 -6 1 412b1a
2 -5 1 412b1a
3 -5 1 412b1a
4 -5 1 412b1a
5 -5 1 412b1a
6 -5 1 412b1a
1 -4 1 412b1a
2 -4 1 412b1a
3 -4 1 412b1a
4 -4 1 412b1a
5 -4 1 412b1a
0 -3 1 412b1a
1 -3 1 412b1a
2 -3 1 412b1a
3 -3 1 412b1a
4 -3 1 412b1a
0 -2 1 412b1a
1 -2 1 412b1a
2 -2 1 412b1a
3 -2 1 412b1a
0 -1 1 412b1a
1 -1 1 412b1a
2 -1 1 412b1a
11 -16 2 412b1a
12 -16 2 412b1a
13 -16 2 412b1a
14 -16 2 412b1a
15 -16 2 412b1a
14 -15 2 412b1a
15 -15 2 412b1a
14 -14 2 412b1a
15 -14 2 412b1a
14 -13 2 412b1a
15 -13 2 412b1a
14 -12 2 412b1a
15 -12 2 412b1a
10 -16 3 412b1a
11 -16 3 412b1a
12 -16 3 412b1a
13 -16 3 412b1a
14 -16 3 412b1a
14 -15 3 412b1a
15 -15 3 412b1a
14 -14 3 412b1a
15 -14 3 412b1a
14 -13 3 412b1a
15 -13 3 412b1a
14 -12 3 412b1a
15 -12 3 412b1a
14 -11 3 412b1a
15 -11 3 412b1a
9 -16 4 412b1a
10 -16 4 412b1a
11 -16 4 412b1a
12 -16 4 412b1a
13 -16 4 412b1a
14 -14 4 412b1a
15 -14 4 412b1a
14 -13 4 412b1a
15 -13 4 412b1a
14 -12 4 412b1a
15 -12 4 412b1a
14 -11 4 412b1a
15 -11 4 412b1a
14 -10 4 412b1a
15 -10 4 412b1a
8 -16 5 412b1a
9 -16 5 412b1a
10 -16 5 412b1a
11 -16 5 412b1a
12 -16 5 412b1a
14 -13 5 412b1a
15 -13 5 412b1a
14 -12 5 412b1a
15 -12 5 412b1a
14 -11 5 412b1a
15 -11 5 412b1a
14 -10 5 412b1a
15 -10 5 412b1a
14 -9 5 412b1a
15 -9 5 412b1a
7 -16 6 412b1a
8 -16 6 412b1a
9 -16 6 412b1a
10 -16 6 412b1a
11 -16 6 412b1a
14 -12 6 412b1a
15 -12 6 412b1a
14 -11 6 412b1a
15 -11 6 412b1a
14 -10 6 412b1a
15 -10 6 412b1a
14 -9 6 412b1a
15 -9 6 412b1a
14 -8 6 412b1a
15 -8 6 412b1a
6 -16 7 412b1a
7 -16 7 412b1a
8 -16 7 412b1a
9 -16 7 412b1a
10 -16 7 412b1a
14 -11 7 412b1a
15 -11 7 412b1a
14 -10 7 412b1a
15 -10 7 412b1a
14 -9 7 412b1a
15 -9 7 412b1a
14 -8 7 412b1a
15 -8 7 412b1a
14 -7 7 412b1a
15 -7 7 412b1a
5 -16 8 412b1a
6 -16 8 412b1a
7 -16 8 412b1a
8 -16 8 412b1a
9 -16 8 412b1a
14 -10 8 412b1a
15 -10 8 412b1a
14 -9 8 412b1a
15 -9 8 412b1a
14 -8 8 412b1a
15 -8 8 412b1a
14 -7 8 412b1a
15 -7 8 412b1a
14 -6 8 412b1a
15 -6 8 412b1a
4 -16 9 412b1a
5 -16 9 412b1a
6 -16 9 412b1a
7 -16 9 412b1a
8 -16 9 412b1a
14 -9 9 412b1a
15 -9 9 412b1a
14 -8 9 412b1a
15 -8 9 412b1a
14 -7 9 412b1a
15 -7 9 412b1a
14 -6 9 412b1a
15 -6 9 412b1a
14 -5 9 412b1a
15 -5 9 412b1a
3 -16 10 412b1a
4 -16 10 412b1a
5 -16 10 412b1a
6 -16 10 412b1a
7 -16 10 412b1a
14 -8 10 412b1a
15 -8 10 412b1a
14 -7 10 412b1a
15 -7 10 412b1a
14 -6 10 412b1a
15 -6 10 412b1a
14 -5 10 412b1a
15 -5 10 412b1a
14 -4 10 412b1a
15 -4 10 412b1a
2 -16 11 412b1a
3 -16 11 412b1a
4 -16 11 412b1a
5 -16 11 412b1a
6 -16 11 412b1a
14 -7 11 412b1a
15 -7 11 412b1a
14 -6 11 412b1a
15 -6 11 412b1a
14 -5 11 412b1a
15 -5 11 412b1a
14 -4 11 412b1a
15 -4 11 412b1a
14 -3 11 412b1a
15 -3 11 412b1a
1 -16 12 412b1a
2 -16 12 412b1a
3 -16 12 412b1a
4 -16 12 412b1a
5 -16 12 412b1a
14 -6 12 412b1a
15 -6 12 412b1a
14 -5 12 412b1a
15 -5 12 412b1a
14 -4 12 412b1a
15 -4 12 412b1a
14 -3 12 412b1a
15 -3 12 412b1a
14 -2 12 412b1a
15 -2 12 412b1a
0 -16 13 412b1a
1 -16 13 412b1a
2 -16 13 412b1a
3 -16 13 412b1a
4 -16 13 412b1a
14 -5 13 412b1a
15 -5 13 412b1a
14 -4 13 412b1a
15 -4 13 412b1a
14 -3 13 412b1a
15 -3 13 412b1a
14 -2 13 412b1a
15 -2 13 412b1a
14 -1 13 412b1a
15 -1 13 412b1a
0 -16 14 412b1a
1 -16 14 412b1a
2 -16 14 412b1a
3 -16 14 412b1a
14 -4 14 412b1a
15 -4 14 412b1a
14 -3 14 412b1a
15 -3 14 412b1a
14 -2 14 412b1a
15 -2 14 412b1a
14 -1 14 412b1a
15 -1 14 412b1a
0 -16 15 412b1a
1 -16 15 412b1a
2 -16 15 412b1a
14 -3 15 412b1a
15 -3 15 412b1a
14 -2 15 412b1a
15 -2 15 412b1a
14 -1 15 412b1a
15 -1 15 412b1a
-3 0 0 412b1a
-2 0 0 412b1a
-1 0 0 412b1a
-4 1 0 412b1a
-3 1 0 412b1a
-2 1 0 412b1a
-1 1 0 412b1a
-5 2 0 412b1a
-4 2 0 412b1a
-3 2 0 412b1a
-2 2 0 412b1a
-1 2 0 412b1a
-6 3 0 412b1a
-5 3 0 412b1a
-4 3 0 412b1a
-3 3 0 412b1a
-2 3 0 412b1a
-7 4 0 412b1a
-6 4 0 412b1a
-5 4 0 412b1a
-4 4 0 412b1a
-3 4 0 412b1a
-8 5 0 412b1a
-7 5 0 412b1a
-6 5 0 412b1a
-5 5 0 412b1a
-4 5 0 412b1a
-9 6 0 412b1a
-8 6 0 412b1a
-7 6 0 412b1a
-6 6 0 412b1a
-5 6 0 412b1a
-10 7 0 412b1a
-9 7 0 412b1a
-8 7 0 412b1a
-7 7 0 412b1a
-6 7 0 412b1a
-11 8 0 412b1a
-10 8 0 412b1a
-9 8 0 412b1a
-8 8 0 412b1a
-7 8 0 412b1a
-12 9 0 412b1a
-11 9 0 412b1a
-10 9 0 412b1a
-9 9 0 412b1a
-8 9 0 412b1a
-13 10 0 412b1a
-12 10 0 412b1a
-11 10 0 412b1a
-10 10 0 412b1a
-9 10 0 412b1a
-14 11 0 412b1a
-13 11 0 412b1a
-12 11 0 412b1a
-11 11 0 412b1a
-10 11 0 412b1a
-15 12 0 412b1a
-14 12 0 412b1a
-13 12 0 412b1a
-12 12 0 412b1a
-11 12 0 412b1a
-16 13 0 412b1a
-15 13 0 412b1a
-14 13 0 412b1a
-13 13 0 412b1a
-12 13 0 412b1a
-16 14 0 412b1a
-15 14 0 412b1a
-14 14 0 412b1a
-13 14 0 412b1a
-16 15 0 412b1a
-15 15 0 412b1a
-14 15 0 412b1a
-3 0 1 412b1a
-2 0 1 412b1a
-1 0 1 412b1a
-4 1 1 412b1a
-3 1 1 412b1a
-2 1 1 412b1a
-1 1 1 412b1a
-5 2 1 412b1a
-4 2 1 412b1a
-3 2 1 412b1a
-2 2 1 412b1a
-1 2 1 412b1a
-6 3 1 412b1a
-5 3 1 412b1a
-4 3 1 412b1a
-3 3 1 412b1a
-2 3 1 412b1a
-7 4 1 412b1a
-6 4 1 412b1a
-5 4 1 412b1a
-4 4 1 412b1a
-3 4 1 412b1a
-8 5 1 412b1a
-7 5 1 412b1a
-6 5 1 412b1a
-5 5 1 412b1a
-4 5 1 412b1a
-9 6 1 412b1a
-8 6 1 412b1a
-7 6 1 412b1a
-6 6 1 412b1a
-5 6 1 412b1a
-10 7 1 412b1a
-9 7 1 412b1a
-8 7 1 412b1a
-7 7 1 412b1a
-6 7 1 412b1a
-11 8 1 412b1a
-10 8 1 412b1a
-9 8 1 412b1a
-8 8 1 412b1a
-7 8 1 412b1a
-12 9 1 412b1a
-11 9 1 412b1a
-10 9 1 412b1a
-9 9 1 412b1a
-8 9 1 412b1a
-13 10 1 412b1a
-12 10 1 412b1a
-11 10 1 412b1a
-10 10 1 412b1a
-9 10 1 412b1a
-14 11 1 412b1a
-13 11 1 412b1a
-12 11 1 412b1a
-11 11 1 412b1a
-10 11 1 412b1a
-16 12 1 412b1a
-15 12 1 412b1a
-14 12 1 412b1a
-13 12 1 412b1a
-12 12 1 412b1a
-11 12 1 412b1a
-16 13 1 412b1a
-15 13 1 412b1a
-14 13 1 412b1a
-13 13 1 412b1a
-12 13 1 412b1a
-16 14 1 412b1a
-15 14 1 412b1a
-14 14 1 412b1a
-13 14 1 412b1a
-16 15 1 412b1a
-15 15 1 412b1a
-14 15 1 412b1a
-13 15 1 412b1a
-16 11 2 412b1a
-15 11 2 412b1a
-16 12 2 412b1a
-15 12 2 412b1a
-16 13 2 412b1a
-15 13 2 412b1a
-16 14 2 412b1a
-15 14 2 412b1a
-16 15 2 412b1a
-15 15 2 412b1a
-14 15 2 412b1a
-13 15 2 412b1a
-12 15 2 412b1a
-16 10 3 412b1a
-15 10 3 412b1a
-16 11 3 412b1a
-15 11 3 412b1a
-16 12 3 412b1a
-15 12 3 412b1a
-16 13 3 412b1a
-15 13 3 412b1a
-16 14 3 412b1a
-15 14 3 412b1a
-15 15 3 412b1a
-14 15 3 412b1a
-13 15 3 412b1a
-12 15 3 412b1a
-11 15 3 412b1a
-16 9 4 412b1a
-15 9 4 412b1a
-16 10 4 412b1a
-15 10 4 412b1a
-16 11 4 412b1a
-15 11 4 412b1a
-16 12 4 412b1a
-15 12 4 412b1a
-16 13 4 412b1a
-15 13 4 412b1a
-14 15 4 412b1a
-13 15 4 412b1a
-12 15 4 412b1a
-11 15 4 412b1a
-10 15 4 412b1a
-16 8 5 412b1a
-15 8 5 412b1a
-16 9 5 412b1a
-15 9 5 412b1a
-16 10 5 412b1a
-15 10 5 412b1a
-16 11 5 412b1a
-15 11 5 412b1a
