# Goxel 0.12.0
# One line per voxel
# X Y Z RRGGBB
0 4 25 533100
1 4 25 512f00
2 4 25 4d2d00
3 4 25 4b2b00
4 4 25 4e2e00
5 4 25 553400
0 5 25 5c3800
1 5 25 593600
2 5 25 553300
3 5 25 533200
4 5 25 533200
5 5 25 583600
0 0 26 432800
1 0 26 412600
2 0 26 412700
3 0 26 442800
4 0 26 4d2e00
5 0 26 553400
0 1 26 432800
1 1 26 3f2500
2 1 26 402600
3 1 26 442800
4 1 26 4d2e00
5 1 26 553400
0 2 26 472a00
1 2 26 402500
2 2 26 3a2400
3 2 26 402600
4 2 26 492b00
5 2 26 523100
0 3 26 4b2e00
1 3 26 472a00
2 3 26 432800
3 3 26 432800
4 3 26 4a2c00
0 4 26 553300
1 4 26 533100
2 4 26 4f2f00
3 4 26 4d2d00
4 4 26 503000
