# Goxel 0.12.0
# One line per voxel
# X Y Z RRGGBB
3 2 24 624e37
4 2 24 735a41
5 2 24 553300
0 3 24 785f45
1 3 24 755c43
2 3 24 705840
3 3 24 705840
4 3 24 7c6247
5 3 24 583500
0 0 25 432800
1 0 25 3f2500
2 0 25 402600
3 0 25 442800
4 0 25 4d2e00
5 0 25 553400
0 1 25 452900
1 1 25 3e2400
2 1 25 382300
3 1 25 3e2500
4 1 25 472900
5 1 25 523100
0 2 25 492c00
1 2 25 452900
2 2 25 412700
3 2 25 412700
4 2 25 482a00
5 2 25 533200
0 3 25 533100
1 3 25 512f00
2 3 25 4d2d00
3 3 25 4b2b00
4 3 25 4e2e00
5 3 25 553400
0 4 25 5c3800
1 4 25 593600
2 4 25 553300
3 4 25 533200
4 4 25 533200
5 4 25 583600
0 0 26 432800
1 0 26 3f2500
2 0 26 402600
3 0 26 442800
4 0 26 4d2e00
5 0 26 553400
0 1 26 472a00
1 1 26 402500
2 1 26 3a2400
3 1 26 402600
4 1 26 492b00
5 1 26 523100
0 2 26 4b2e00
1 2 26 472a00
2 2 26 432800
3 2 26 432800
4 2 26 4a2c00
0 3 26 553300
1 3 26 533100
2 3 26 4f2f00
3 3 26 4d2d00
4 3 26 503000
